timestamp,accuracy,content,label
20221020152854568,90,"{'InVehicle': 1, 'OnBycicle': 2, 'OnFoot': 90, 'Running': 5, 'Still': 1, 'Unknown': 1, 'Walking': 90}",OnFoot
20221020152818639,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020152818583,100,{'Tilting': 100},Tilting
20221020152754241,91,"{'OnBycicle': 3, 'OnFoot': 91, 'Running': 2, 'Still': 1, 'Unknown': 3, 'Walking': 91}",OnFoot
20221020152753983,100,{'Tilting': 100},Tilting
20221020152727829,98,"{'Still': 98, 'Unknown': 2}",Still
20221020152727760,100,{'Tilting': 100},Tilting
20221020152655401,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020152620415,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020152541805,100,{'Still': 100},Still
20221020152504524,96,"{'InVehicle': 1, 'Still': 96, 'Unknown': 2}",Still
20221020152427201,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020152328732,96,"{'InVehicle': 96, 'Unknown': 2}",InVehicle
20221020152251272,94,"{'InVehicle': 94, 'Still': 3, 'Unknown': 2}",InVehicle
20221020152208976,92,"{'InVehicle': 92, 'Still': 3, 'Unknown': 1}",InVehicle
20221020152126252,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020152040413,99,"{'Still': 99, 'Unknown': 1}",Still
20221020152002989,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020151923681,93,"{'OnBycicle': 1, 'OnFoot': 93, 'Running': 3, 'Still': 1, 'Unknown': 2, 'Walking': 93}",OnFoot
20221020151842110,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020151801065,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020151741789,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020151741677,100,{'Tilting': 100},Tilting
20221020151622174,100,{'Still': 100},Still
20221020151343690,100,{'Still': 100},Still
20221020151240342,100,{'Still': 100},Still
20221020151238750,100,{'Still': 100},Still
20221020150929436,100,{'Still': 100},Still
20221020150832564,100,{'Still': 100},Still
20221020150602007,100,{'Still': 100},Still
20221020150546098,100,{'Still': 100},Still
20221020150043523,100,{'Still': 100},Still
20221020145319933,100,{'Still': 100},Still
20221020145242450,100,{'Still': 100},Still
20221020145207056,100,{'Still': 100},Still
20221020145133109,100,{'Still': 100},Still
20221020145052231,100,{'Still': 100},Still
20221020145014741,100,{'Still': 100},Still
20221020144924293,100,{'Still': 100},Still
20221020144846900,100,{'Still': 100},Still
20221020144734506,100,{'Still': 100},Still
20221020144700321,100,{'Still': 100},Still
20221020144549327,100,{'Still': 100},Still
20221020144512051,100,{'Still': 100},Still
20221020144436588,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020144352223,96,"{'OnFoot': 2, 'Still': 96, 'Unknown': 2, 'Walking': 2}",Still
20221020144318148,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020144231934,100,{'Still': 100},Still
20221020144149412,100,{'Still': 100},Still
20221020144111999,100,{'Still': 100},Still
20221020144034590,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020144034537,100,{'Tilting': 100},Tilting
20221020144012353,97,"{'Still': 97, 'Unknown': 3}",Still
20221020144012264,100,{'Tilting': 100},Tilting
20221020143937680,96,"{'InVehicle': 1, 'Still': 96, 'Unknown': 2}",Still
20221020143901985,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020143805536,100,{'Still': 100},Still
20221020143439542,100,{'Still': 100},Still
20221020141619020,100,{'Still': 100},Still
20221020141528709,100,{'Still': 100},Still
20221020140542832,100,{'Still': 100},Still
20221020133959755,100,{'Still': 100},Still
20221020132451326,100,{'Still': 100},Still
20221020132401058,100,{'Still': 100},Still
20221020132326157,100,{'Still': 100},Still
20221020132248760,100,{'Still': 100},Still
20221020132211361,100,{'Still': 100},Still
20221020132133939,100,{'Still': 100},Still
20221020132056676,100,{'Still': 100},Still
20221020132019380,100,{'Still': 100},Still
20221020131941820,100,{'Still': 100},Still
20221020131850160,100,{'Still': 100},Still
20221020131812760,100,{'Still': 100},Still
20221020131735334,100,{'Still': 100},Still
20221020131645849,100,{'Still': 100},Still
20221020131608418,100,{'Still': 100},Still
20221020131531012,100,{'Still': 100},Still
20221020131509248,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020131035124,100,{'Still': 100},Still
20221020124533607,100,{'Still': 100},Still
20221020124533521,100,{'Tilting': 100},Tilting
20221020122152983,100,{'Still': 100},Still
20221020122152908,100,{'Tilting': 100},Tilting
20221020120531746,100,{'Still': 100},Still
20221020120500910,100,{'Still': 100},Still
20221020115814223,100,{'Still': 100},Still
20221020115751525,100,{'Still': 100},Still
20221020115155686,100,{'Still': 100},Still
20221020114552503,100,{'Still': 100},Still
20221020114050811,100,{'Still': 100},Still
20221020113956499,100,{'Still': 100},Still
20221020113929819,100,{'Still': 100},Still
20221020105832577,100,{'Still': 100},Still
20221020105604079,100,{'Still': 100},Still
20221020105121437,100,{'Still': 100},Still
20221020105001013,99,"{'Still': 99, 'Unknown': 1}",Still
20221020104811099,100,{'Still': 100},Still
20221020104754924,100,{'Still': 100},Still
20221020104754758,100,{'Tilting': 100},Tilting
20221020103930784,100,{'Still': 100},Still
20221020102016066,100,{'Still': 100},Still
20221020102015982,100,{'Tilting': 100},Tilting
20221020101109262,100,{'Still': 100},Still
20221020095707957,100,{'Still': 100},Still
20221020095621386,100,{'Still': 100},Still
20221020094940243,100,{'Still': 100},Still
20221020094900194,100,{'Still': 100},Still
20221020094822783,100,{'Still': 100},Still
20221020094745305,100,{'Still': 100},Still
20221020094707906,100,{'Still': 100},Still
20221020094635166,100,{'Still': 100},Still
20221020094557680,100,{'Still': 100},Still
20221020094520580,100,{'Still': 100},Still
20221020094444761,100,{'Still': 100},Still
20221020094405598,100,{'Still': 100},Still
20221020094326241,100,{'Still': 100},Still
20221020094248309,100,{'Still': 100},Still
20221020094210883,100,{'Still': 100},Still
20221020094137521,99,"{'Still': 99, 'Unknown': 1}",Still
20221020094104000,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020094017594,100,{'Still': 100},Still
20221020093941651,100,{'Still': 100},Still
20221020093915606,100,{'Still': 100},Still
20221020093842453,100,{'Still': 100},Still
20221020093754361,100,{'Still': 100},Still
20221020093754287,100,{'Tilting': 100},Tilting
20221020093716847,100,{'Still': 100},Still
20221020093642597,53,"{'InVehicle': 13, 'OnBycicle': 8, 'OnFoot': 15, 'Still': 53, 'Unknown': 2, 'Walking': 15}",Still
20221020093605593,100,{'Still': 100},Still
20221020093519732,56,"{'InVehicle': 15, 'OnBycicle': 4, 'OnFoot': 15, 'Still': 56, 'Unknown': 1, 'Walking': 15}",Still
20221020093438820,97,"{'InVehicle': 1, 'Still': 97, 'Unknown': 1}",Still
20221020093356127,49,"{'InVehicle': 17, 'OnBycicle': 7, 'OnFoot': 19, 'Still': 49, 'Unknown': 2, 'Walking': 19}",Still
20221020093311886,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020093311818,100,{'Tilting': 100},Tilting
20221020092734510,100,{'Still': 100},Still
20221020092657098,100,{'Still': 100},Still
20221020092609560,100,{'Still': 100},Still
20221020092532098,100,{'Still': 100},Still
20221020092454630,100,{'Still': 100},Still
20221020092435123,100,{'Still': 100},Still
20221020092354594,100,{'Still': 100},Still
20221020092309773,100,{'Still': 100},Still
20221020092232368,100,{'Still': 100},Still
20221020092154692,100,{'Still': 100},Still
20221020092117087,100,{'Still': 100},Still
20221020092041740,100,{'Still': 100},Still
20221020092004315,100,{'Still': 100},Still
20221020091930329,100,{'Still': 100},Still
20221020091901010,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221020091900924,100,{'Tilting': 100},Tilting
20221020085038796,100,{'Still': 100},Still
20221020085038682,100,{'Tilting': 100},Tilting
20221020083153005,100,{'Still': 100},Still
20221020082343565,100,{'Still': 100},Still
20221020082306167,59,"{'InVehicle': 4, 'OnBycicle': 2, 'OnFoot': 30, 'Running': 1, 'Still': 59, 'Unknown': 1, 'Walking': 30}",Still
20221020082244257,100,{'Still': 100},Still
20221020082210473,100,{'Still': 100},Still
20221020065042802,100,{'Still': 100},Still
20221020064504245,100,{'Still': 100},Still
20221016005102855,100,{'Still': 100},Still
20221019230337083,97,"{'OnFoot': 2, 'Still': 97, 'Unknown': 1, 'Walking': 2}",Still
20221019230336998,100,{'Tilting': 100},Tilting
20221019230056904,100,{'Still': 100},Still
20221019230020541,100,{'Still': 100},Still
20221019225940900,99,"{'Still': 99, 'Unknown': 1}",Still
20221019225912382,100,{'Still': 100},Still
20221019225834586,100,{'Still': 100},Still
20221019225757207,100,{'Still': 100},Still
20221019225727445,99,"{'Still': 99, 'Unknown': 1}",Still
20221019225649119,100,{'Still': 100},Still
20221019225610755,100,{'Still': 100},Still
20221019225534284,100,{'Still': 100},Still
20221019225458860,100,{'Still': 100},Still
20221019225434130,97,"{'OnFoot': 1, 'Still': 97, 'Unknown': 2, 'Walking': 1}",Still
20221019225359154,100,{'Still': 100},Still
20221019225259476,100,{'Still': 100},Still
20221019225221751,96,"{'InVehicle': 1, 'OnFoot': 1, 'Still': 96, 'Unknown': 2, 'Walking': 1}",Still
20221019225148400,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019225148197,100,{'Tilting': 100},Tilting
20221019225053281,97,"{'OnBycicle': 1, 'OnFoot': 1, 'Still': 97, 'Unknown': 1, 'Walking': 1}",Still
20221019225007280,41,"{'InVehicle': 4, 'OnBycicle': 21, 'OnFoot': 29, 'Running': 1, 'Still': 41, 'Unknown': 2, 'Walking': 29}",Still
20221019224920324,99,"{'Still': 99, 'Unknown': 1}",Still
20221019224841795,100,{'Still': 100},Still
20221019224809260,100,{'Still': 100},Still
20221019224809209,100,{'Tilting': 100},Tilting
20221019224731007,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019221710486,100,{'Still': 100},Still
20221019221640127,100,{'Still': 100},Still
20221019221602706,100,{'Still': 100},Still
20221019221524044,100,{'Still': 100},Still
20221019221446629,99,"{'Still': 99, 'Unknown': 1}",Still
20221019221349119,97,"{'InVehicle': 1, 'Still': 97, 'Unknown': 1}",Still
20221019221311900,100,{'Still': 100},Still
20221019221234658,99,"{'Still': 99, 'Unknown': 1}",Still
20221019221200231,100,{'Still': 100},Still
20221019221122915,100,{'Still': 100},Still
20221019221045593,100,{'Still': 100},Still
20221019220946969,58,"{'InVehicle': 21, 'OnBycicle': 2, 'OnFoot': 8, 'Still': 58, 'Unknown': 2, 'Walking': 8}",Still
20221019220905471,96,"{'InVehicle': 2, 'Still': 96, 'Unknown': 1}",Still
20221019220830810,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019220743138,44,"{'InVehicle': 13, 'OnBycicle': 6, 'OnFoot': 23, 'Still': 44, 'Unknown': 2, 'Walking': 23}",Still
20221019220704131,100,{'Still': 100},Still
20221019220630602,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019201404778,100,{'Still': 100},Still
20221019201327225,100,{'Still': 100},Still
20221019201249778,100,{'Still': 100},Still
20221019201159758,100,{'Still': 100},Still
20221019201122235,100,{'Still': 100},Still
20221019201044597,100,{'Still': 100},Still
20221019200959771,100,{'Still': 100},Still
20221019200922227,100,{'Still': 100},Still
20221019200844743,100,{'Still': 100},Still
20221019200805330,100,{'Still': 100},Still
20221019200724228,100,{'Still': 100},Still
20221019200646396,100,{'Still': 100},Still
20221019200602228,100,{'Still': 100},Still
20221019200524336,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019200445423,100,{'Still': 100},Still
20221019200410409,100,{'Still': 100},Still
20221019200410343,100,{'Tilting': 100},Tilting
20221019200316232,100,{'Still': 100},Still
20221019200238629,100,{'Still': 100},Still
20221019200201251,100,{'Still': 100},Still
20221019200110251,100,{'Still': 100},Still
20221019200032811,100,{'Still': 100},Still
20221019195955391,100,{'Still': 100},Still
20221019195916391,44,"{'InVehicle': 23, 'OnBycicle': 2, 'OnFoot': 11, 'Still': 44, 'Unknown': 1, 'Walking': 11}",Still
20221019195916343,100,{'Tilting': 100},Tilting
20221019195838751,100,{'Still': 100},Still
20221019195838699,100,{'Tilting': 100},Tilting
20221019195751794,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019195751738,100,{'Tilting': 100},Tilting
20221019195713012,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019195627058,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019195541100,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019195454358,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019195417048,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019195416997,100,{'Tilting': 100},Tilting
20221019195331095,57,"{'InVehicle': 7, 'OnBycicle': 19, 'OnFoot': 12, 'Still': 57, 'Unknown': 2, 'Walking': 12}",Still
20221019195331054,100,{'Tilting': 100},Tilting
20221019195246136,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019195152744,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019195106837,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019195025906,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019194940362,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019194859042,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019194813104,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019194727198,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019194641257,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019194601432,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019194513282,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019194431925,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019194337010,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019194251616,97,"{'OnFoot': 97, 'Still': 1, 'Unknown': 2, 'Walking': 97}",OnFoot
20221019194214254,93,"{'OnBycicle': 1, 'OnFoot': 93, 'Running': 2, 'Still': 2, 'Unknown': 2, 'Walking': 93}",OnFoot
20221019194129621,91,"{'OnBycicle': 5, 'OnFoot': 91, 'Running': 1, 'Still': 1, 'Unknown': 2, 'Walking': 91}",OnFoot
20221019194046663,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019194005539,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019193925228,90,"{'InVehicle': 90, 'Still': 3, 'Unknown': 2}",InVehicle
20221019193839111,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019193839075,100,{'Tilting': 100},Tilting
20221019193810746,71,"{'InVehicle': 71, 'OnBycicle': 2, 'OnFoot': 3, 'Still': 8, 'Unknown': 2, 'Walking': 3}",InVehicle
20221019193810689,100,{'Tilting': 100},Tilting
20221019193724824,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019193638911,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019193558724,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019193519876,96,"{'InVehicle': 1, 'OnFoot': 1, 'Still': 96, 'Unknown': 1, 'Walking': 1}",Still
20221019193442177,100,{'Still': 100},Still
20221019193359050,100,{'Still': 100},Still
20221019193321829,99,"{'Still': 99, 'Unknown': 1}",Still
20221019193248226,100,{'Still': 100},Still
20221019193208620,97,"{'InVehicle': 1, 'OnFoot': 1, 'Still': 97, 'Unknown': 1, 'Walking': 1}",Still
20221019193144971,43,"{'InVehicle': 19, 'OnBycicle': 8, 'OnFoot': 20, 'Still': 43, 'Unknown': 2, 'Walking': 20}",Still
20221019193103555,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019193017636,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019193017606,100,{'Tilting': 100},Tilting
20221019192926392,43,"{'InVehicle': 17, 'OnBycicle': 5, 'OnFoot': 27, 'Still': 43, 'Unknown': 2, 'Walking': 27}",Still
20221019192926328,100,{'Tilting': 100},Tilting
20221019192845153,97,"{'InVehicle': 1, 'Still': 97, 'Unknown': 1}",Still
20221019192810581,99,"{'Still': 99, 'Unknown': 1}",Still
20221019192810527,100,{'Tilting': 100},Tilting
20221019192736856,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019192650878,97,"{'InVehicle': 1, 'Still': 97, 'Unknown': 2}",Still
20221019192650840,100,{'Tilting': 100},Tilting
20221019192612808,95,"{'OnBycicle': 1, 'OnFoot': 95, 'Running': 2, 'Unknown': 2, 'Walking': 95}",OnFoot
20221019192525680,97,"{'OnFoot': 97, 'Running': 1, 'Unknown': 2, 'Walking': 97}",OnFoot
20221019192525623,100,{'Tilting': 100},Tilting
20221019192449419,86,"{'InVehicle': 2, 'OnBycicle': 5, 'OnFoot': 86, 'Running': 2, 'Still': 2, 'Unknown': 1, 'Walking': 86}",OnFoot
20221019192449383,100,{'Tilting': 100},Tilting
20221019192411869,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019192330944,91,"{'InVehicle': 1, 'OnBycicle': 2, 'OnFoot': 91, 'Running': 3, 'Still': 1, 'Unknown': 1, 'Walking': 91}",OnFoot
20221019192243501,96,"{'OnBycicle': 1, 'OnFoot': 96, 'Running': 1, 'Unknown': 2, 'Walking': 96}",OnFoot
20221019192243421,100,{'Tilting': 100},Tilting
20221019192222141,97,"{'InVehicle': 1, 'Still': 97, 'Unknown': 2}",Still
20221019192204201,100,{'Still': 100},Still
20221019192129268,99,"{'Still': 99, 'Unknown': 1}",Still
20221019192050116,100,{'Still': 100},Still
20221019192009552,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019192009456,100,{'Tilting': 100},Tilting
20221019191704220,100,{'Still': 100},Still
20221019191627430,100,{'Still': 100},Still
20221019191615988,100,{'Still': 100},Still
20221019191546509,100,{'Still': 100},Still
20221019190806576,100,{'Still': 100},Still
20221019190750923,100,{'Still': 100},Still
20221019190730613,100,{'Still': 100},Still
20221019190716971,100,{'Still': 100},Still
20221019190309283,100,{'Still': 100},Still
20221019190051186,100,{'Still': 100},Still
20221019184924848,100,{'Still': 100},Still
20221019184525965,100,{'Still': 100},Still
20221019184242922,100,{'Still': 100},Still
20221019184227003,100,{'Still': 100},Still
20221019183350740,100,{'Still': 100},Still
20221019183256907,100,{'Still': 100},Still
20221019183209946,100,{'Still': 100},Still
20221019174641196,100,{'Still': 100},Still
20221019172206034,100,{'Still': 100},Still
20221019172128614,100,{'Still': 100},Still
20221019172051223,100,{'Still': 100},Still
20221019172017693,100,{'Still': 100},Still
20221019171941347,100,{'Still': 100},Still
20221019171905830,100,{'Still': 100},Still
20221019171828433,100,{'Still': 100},Still
20221019171752013,100,{'Still': 100},Still
20221019171718601,100,{'Still': 100},Still
20221019171644420,100,{'Still': 100},Still
20221019171607030,100,{'Still': 100},Still
20221019171533909,98,"{'InVehicle': 1, 'Still': 98}",Still
20221019171503266,100,{'Still': 100},Still
20221019171430462,100,{'Still': 100},Still
20221019171353139,65,"{'InVehicle': 12, 'OnBycicle': 6, 'OnFoot': 9, 'Still': 65, 'Unknown': 1, 'Walking': 9}",Still
20221019171353018,100,{'Tilting': 100},Tilting
20221019171259291,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019171213424,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019171127493,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019171041577,97,"{'OnBycicle': 1, 'OnFoot': 97, 'Running': 1, 'Unknown': 1, 'Walking': 97}",OnFoot
20221019171041527,100,{'Tilting': 100},Tilting
20221019171004359,100,{'Still': 100},Still
20221019170928776,100,{'Still': 100},Still
20221019170928722,100,{'Tilting': 100},Tilting
20221019170851277,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019170808261,95,"{'InVehicle': 1, 'OnBycicle': 1, 'OnFoot': 95, 'Running': 1, 'Unknown': 2, 'Walking': 95}",OnFoot
20221019164535480,100,{'Still': 100},Still
20221019164535437,100,{'Tilting': 100},Tilting
20221019163709666,100,{'Still': 100},Still
20221019163709577,100,{'Tilting': 100},Tilting
20221019153018045,100,{'Still': 100},Still
20221019144534083,100,{'Still': 100},Still
20221019144457075,100,{'Still': 100},Still
20221019144419651,100,{'Still': 100},Still
20221019144342215,100,{'Still': 100},Still
20221019144304756,100,{'Still': 100},Still
20221019144231236,100,{'Still': 100},Still
20221019144149218,100,{'Still': 100},Still
20221019144111799,100,{'Still': 100},Still
20221019144034273,100,{'Still': 100},Still
20221019143956586,100,{'Still': 100},Still
20221019143919735,100,{'Still': 100},Still
20221019143842216,100,{'Still': 100},Still
20221019143812277,100,{'Still': 100},Still
20221019143735002,100,{'Still': 100},Still
20221019143734874,100,{'Tilting': 100},Tilting
20221019143330541,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019143249806,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019143149382,97,"{'OnFoot': 97, 'Still': 1, 'Unknown': 2, 'Walking': 97}",OnFoot
20221019143111999,97,"{'OnBycicle': 1, 'OnFoot': 97, 'Running': 1, 'Unknown': 1, 'Walking': 97}",OnFoot
20221019143029299,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019143029228,100,{'Tilting': 100},Tilting
20221019142942306,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019142906282,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}",Unknown
20221019142824068,75,"{'InVehicle': 75, 'OnBycicle': 1, 'OnFoot': 2, 'Still': 4, 'Unknown': 1, 'Walking': 2}",InVehicle
20221019142744561,97,"{'InVehicle': 97, 'Still': 1}",InVehicle
20221019142647407,91,"{'InVehicle': 91, 'OnBycicle': 1, 'OnFoot': 1, 'Still': 5, 'Unknown': 1, 'Walking': 1}",InVehicle
