timestamp,label,accuracy,content
20221018143805497,Still,100,{'Still': 100}
20221018143817073,Still,100,{'Still': 100}
20221018143820459,Still,100,{'Still': 100}
20221018153244092,Still,100,{'Still': 100}
20221018153254794,Still,100,{'Still': 100}
20221018153259241,Still,100,{'Still': 100}
20221018154151819,Still,55,"{'InVehicle': 15, 'OnBycicle': 7, 'OnFoot': 15, 'Still': 55, 'Unknown': 1, 'Walking': 15}"
20221018154400889,Still,99,"{'Still': 99, 'Unknown': 1}"
20221018160509898,Still,54,"{'InVehicle': 4, 'OnBycicle': 14, 'OnFoot': 22, 'Running': 1, 'Still': 54, 'Unknown': 3, 'Walking': 22}"
20221018161201139,Still,62,"{'InVehicle': 4, 'OnBycicle': 18, 'OnFoot': 11, 'Still': 62, 'Unknown': 3, 'Walking': 11}"
20221018161231256,Still,100,{'Still': 100}
20221018161309180,Still,100,{'Still': 100}
20221018161345422,Still,100,{'Still': 100}
20221018161424156,Still,100,{'Still': 100}
20221018161506133,Still,58,"{'InVehicle': 13, 'OnBycicle': 6, 'OnFoot': 14, 'Still': 58, 'Unknown': 3, 'Walking': 14}"
20221018161604895,Still,44,"{'InVehicle': 23, 'OnBycicle': 2, 'OnFoot': 11, 'Still': 44, 'Unknown': 1, 'Walking': 11}"
20221018161642328,Still,100,{'Still': 100}
20221018161719744,Still,100,{'Still': 100}
20221018161757186,Still,100,{'Still': 100}
20221018161821224,Still,100,{'Still': 100}
20221018161907241,Still,44,"{'InVehicle': 23, 'OnBycicle': 2, 'OnFoot': 11, 'Still': 44, 'Unknown': 1, 'Walking': 11}"
20221018161944653,Still,100,{'Still': 100}
20221018162021393,Still,99,"{'InVehicle': 1, 'Still': 99}"
20221018162814535,Still,100,{'Still': 100}
20221018163441029,Still,99,"{'Still': 99, 'Unknown': 1}"
20221018164408536,Still,98,"{'OnFoot': 1, 'Still': 98, 'Unknown': 1, 'Walking': 1}"
20221018164442099,Still,100,{'Still': 100}
20221018164507327,Still,100,{'Still': 100}
20221018164545162,Still,100,{'Still': 100}
20221018164621197,Still,100,{'Still': 100}
20221018164708389,Still,100,{'Still': 100}
20221018164829713,Still,36,"{'InVehicle': 25, 'OnBycicle': 9, 'OnFoot': 11, 'Still': 36, 'Unknown': 3, 'Walking': 11}"
20221018164908037,Still,100,{'Still': 100}
20221018170048952,Still,100,{'Still': 100}
20221018170129970,Still,100,{'Still': 100}
20221018170205922,Still,100,{'Still': 100}
20221018170247731,Still,100,{'Still': 100}
20221018170325186,Still,100,{'Still': 100}
20221018170424314,Still,100,{'Still': 100}
20221018170508011,Still,96,"{'OnFoot': 2, 'Still': 96, 'Unknown': 2, 'Walking': 2}"
20221018170553915,Still,99,"{'Still': 99, 'Unknown': 1}"
20221018170627920,Still,35,"{'InVehicle': 13, 'OnBycicle': 4, 'OnFoot': 32, 'Running': 1, 'Still': 35, 'Unknown': 2, 'Walking': 32}"
20221018170705486,Still,100,{'Still': 100}
20221018170741016,Still,100,{'Still': 100}
20221018170828577,Still,60,"{'InVehicle': 17, 'OnBycicle': 4, 'OnFoot': 11, 'Still': 60, 'Unknown': 1, 'Walking': 11}"
20221018170906257,Still,100,{'Still': 100}
20221018171121656,Still,57,"{'InVehicle': 12, 'OnBycicle': 4, 'OnFoot': 14, 'Still': 57, 'Unknown': 3, 'Walking': 14}"
20221018171158950,Still,97,"{'InVehicle': 1, 'OnFoot': 1, 'Still': 97, 'Unknown': 1, 'Walking': 1}"
20221018171236285,Still,98,"{'InVehicle': 1, 'Still': 98, 'Unknown': 1}"
20221018171312646,Still,100,{'Still': 100}
20221018171345242,Still,100,{'Still': 100}
20221018171422748,Still,100,{'Still': 100}
20221018171500298,Still,100,{'Still': 100}
20221018171551189,Still,100,{'Still': 100}
20221018171628670,Still,100,{'Still': 100}
20221018171706188,Still,100,{'Still': 100}
20221018171929345,Still,100,{'Still': 100}
20221018171955775,Still,100,{'Still': 100}
20221018172033193,Still,100,{'Still': 100}
20221018172110689,Still,100,{'Still': 100}
20221018172157925,Still,100,{'Still': 100}
20221018172235389,Still,100,{'Still': 100}
20221018172318905,Still,100,{'Still': 100}
20221018172533053,Still,100,{'Still': 100}
20221018172610500,Still,100,{'Still': 100}
20221018172647992,Still,100,{'Still': 100}
20221018172722894,Still,100,{'Still': 100}
20221018172757196,Still,100,{'Still': 100}
20221018172840073,Still,100,{'Still': 100}
20221018172915520,Still,100,{'Still': 100}
20221018172941510,Still,100,{'Still': 100}
20221018173017797,Still,100,{'Still': 100}
20221018173055255,Still,100,{'Still': 100}
20221018173139071,Still,100,{'Still': 100}
20221018173216600,Still,100,{'Still': 100}
20221018173254071,Still,100,{'Still': 100}
20221018173343652,Still,100,{'Still': 100}
20221018173620836,Still,100,{'Still': 100}
20221018173658311,Still,100,{'Still': 100}
20221018173735845,Still,100,{'Still': 100}
20221018173821134,Still,100,{'Still': 100}
20221018173854142,Still,96,"{'InVehicle': 1, 'Still': 96, 'Unknown': 2}"
20221018173935481,Still,97,"{'OnFoot': 1, 'Still': 97, 'Unknown': 2, 'Walking': 1}"
20221018174022147,Still,100,{'Still': 100}
20221018174059620,Still,100,{'Still': 100}
20221018174141322,Still,100,{'Still': 100}
20221018174218886,Still,100,{'Still': 100}
20221018174256624,Still,100,{'Still': 100}
20221018174342438,Still,100,{'Still': 100}
20221018174419903,Still,100,{'Still': 100}
20221018174457388,Still,100,{'Still': 100}
20221018175206134,Still,100,{'Still': 100}
20221018175238820,Still,98,"{'Still': 98, 'Unknown': 2}"
20221018175320939,Still,99,"{'Still': 99, 'Unknown': 1}"
20221018175354097,Still,100,{'Still': 100}
20221018175431587,Still,100,{'Still': 100}
20221018175600208,Still,100,{'Still': 100}
20221018175634978,Still,100,{'Still': 100}
20221018175723731,Still,100,{'Still': 100}
20221018175801153,Still,100,{'Still': 100}
20221018175838708,Still,100,{'Still': 100}
20221018175925163,Still,100,{'Still': 100}
20221018180002680,Still,100,{'Still': 100}
20221018180045738,Still,100,{'Still': 100}
20221018180123164,Still,100,{'Still': 100}
20221018180201671,Still,100,{'Still': 100}
20221018180244977,Still,100,{'Still': 100}
20221018180325733,Still,100,{'Still': 100}
20221018180403176,Still,100,{'Still': 100}
20221018183128565,Still,99,"{'Still': 99, 'Unknown': 1}"
20221018183243222,Still,100,{'Still': 100}
20221018183333377,Still,100,{'Still': 100}
20221018183415286,Still,100,{'Still': 100}
20221018183448086,Still,100,{'Still': 100}
20221018183513889,Still,100,{'Still': 100}
20221018183552190,Still,100,{'Still': 100}
20221018183629741,Still,100,{'Still': 100}
20221018183715739,Still,100,{'Still': 100}
20221018183757580,Still,56,"{'InVehicle': 17, 'OnBycicle': 5, 'OnFoot': 7, 'Still': 56, 'Unknown': 2, 'Walking': 7}"
20221018183835202,Still,100,{'Still': 100}
20221018183915514,Still,100,{'Still': 100}
20221018183944730,Still,100,{'Still': 100}
20221018184025898,Still,100,{'Still': 100}
20221018184102564,Still,100,{'Still': 100}
20221018193932959,Still,100,{'Still': 100}
20221018194010316,Still,100,{'Still': 100}
20221018194044180,Still,100,{'Still': 100}
20221018194127477,Still,100,{'Still': 100}
20221018194217691,Still,100,{'Still': 100}
20221018194255172,Still,100,{'Still': 100}
20221018194331570,Still,100,{'Still': 100}
20221018194404768,Still,100,{'Still': 100}
20221018194437520,Still,100,{'Still': 100}
20221018194512531,Still,100,{'Still': 100}
20221018194549979,Still,100,{'Still': 100}
20221018194624896,Still,100,{'Still': 100}
20221018194702369,Still,100,{'Still': 100}
20221018194737598,Still,100,{'Still': 100}
20221018194750150,Still,100,{'Still': 100}
20221018194816939,Still,100,{'Still': 100}
20221018195053603,Still,100,{'Still': 100}
20221018200202757,Still,100,{'Still': 100}
20221018202718156,Still,99,"{'Still': 99, 'Unknown': 1}"
20221018203410393,Still,44,"{'InVehicle': 23, 'OnBycicle': 2, 'OnFoot': 11, 'Still': 44, 'Unknown': 1, 'Walking': 11}"
20221018203447788,Still,100,{'Still': 100}
20221018203525176,Still,100,{'Still': 100}
20221018203555793,Still,100,{'Still': 100}
20221018203642870,Still,100,{'Still': 100}
20221018203720276,Still,100,{'Still': 100}
20221018203756819,Still,100,{'Still': 100}
20221018203834234,Still,100,{'Still': 100}
20221018203912890,Still,100,{'Still': 100}
20221018203950552,Still,100,{'Still': 100}
20221018204034034,Still,100,{'Still': 100}
20221018204111541,Still,100,{'Still': 100}
20221018204150919,Still,100,{'Still': 100}
20221018204228374,Still,100,{'Still': 100}
20221018204305793,Still,100,{'Still': 100}
20221018211230782,Still,100,{'Still': 100}
20221018212810319,Still,45,"{'InVehicle': 8, 'OnBycicle': 19, 'OnFoot': 23, 'Running': 1, 'Still': 45, 'Unknown': 1, 'Walking': 23}"
20221018212855068,Still,50,"{'InVehicle': 20, 'OnBycicle': 1, 'OnFoot': 8, 'Still': 50, 'Unknown': 2, 'Walking': 8}"
20221018212938516,Still,100,{'Still': 100}
20221018213015917,Still,100,{'Still': 100}
20221018213053256,Still,100,{'Still': 100}
20221018213142592,Still,100,{'Still': 100}
20221018213219987,Still,100,{'Still': 100}
20221018213257384,Still,100,{'Still': 100}
20221018213343620,Still,100,{'Still': 100}
20221018213420997,Still,100,{'Still': 100}
20221018213458412,Still,100,{'Still': 100}
20221018213621494,Still,100,{'Still': 100}
20221018213659171,Still,100,{'Still': 100}
20221018213745678,Still,100,{'Still': 100}
20221018213832089,Still,100,{'Still': 100}
20221018213909483,Still,100,{'Still': 100}
20221018213946734,Still,100,{'Still': 100}
20221018214024109,Still,100,{'Still': 100}
20221018214057557,Still,100,{'Still': 100}
20221018214147772,Still,100,{'Still': 100}
20221018214231243,Still,44,"{'InVehicle': 23, 'OnBycicle': 2, 'OnFoot': 11, 'Still': 44, 'Unknown': 1, 'Walking': 11}"
20221018214308574,Still,100,{'Still': 100}
20221018214356647,Still,100,{'Still': 100}
20221018214430534,Still,100,{'Still': 100}
20221018214524737,Still,44,"{'InVehicle': 8, 'OnBycicle': 14, 'OnFoot': 25, 'Running': 1, 'Still': 44, 'Unknown': 2, 'Walking': 25}"
20221018214615234,Still,96,"{'InVehicle': 1, 'OnFoot': 1, 'Still': 96, 'Unknown': 1, 'Walking': 1}"
20221018214819165,Still,100,{'Still': 100}
20221018214953464,Still,100,{'Still': 100}
20221018215120193,Still,100,{'Still': 100}
20221018215157596,Still,100,{'Still': 100}
20221018215231220,Still,100,{'Still': 100}
20221018215305687,Still,100,{'Still': 100}
20221018215343110,Still,100,{'Still': 100}
20221018215451588,Still,100,{'Still': 100}
20221018215527645,Still,100,{'Still': 100}
20221018215602253,Still,99,"{'Still': 99, 'Unknown': 1}"
20221018215652072,Still,100,{'Still': 100}
20221018215726454,Still,100,{'Still': 100}
20221018215800284,Still,96,"{'InVehicle': 1, 'OnFoot': 1, 'Still': 96, 'Unknown': 2, 'Walking': 1}"
20221018215852724,Still,100,{'Still': 100}
20221018215926547,Still,100,{'Still': 100}
20221018222243145,Still,100,{'Still': 100}
20221018223259628,Still,100,{'Still': 100}
20221018224132240,Still,100,{'Still': 100}
20221018225426311,Still,100,{'Still': 100}
20221018071007493,Tilting,100,{'Tilting': 100}
20221018072143499,Tilting,100,{'Tilting': 100}
20221018081815282,Tilting,100,{'Tilting': 100}
20221018081852669,Tilting,100,{'Tilting': 100}
20221018082345655,Tilting,100,{'Tilting': 100}
20221018082425999,Tilting,100,{'Tilting': 100}
20221018082522139,Tilting,100,{'Tilting': 100}
20221018082645182,Tilting,100,{'Tilting': 100}
20221018082730164,Tilting,100,{'Tilting': 100}
20221018082811649,Tilting,100,{'Tilting': 100}
20221018082849986,Tilting,100,{'Tilting': 100}
20221018105909607,Tilting,100,{'Tilting': 100}
20221018105948867,Tilting,100,{'Tilting': 100}
20221018110151800,Tilting,100,{'Tilting': 100}
20221018110232856,Tilting,100,{'Tilting': 100}
20221018114135912,Tilting,100,{'Tilting': 100}
20221018122437695,Tilting,100,{'Tilting': 100}
20221018122951772,Tilting,100,{'Tilting': 100}
20221018123037759,Tilting,100,{'Tilting': 100}
20221018125409088,Tilting,100,{'Tilting': 100}
20221018125739602,Tilting,100,{'Tilting': 100}
20221018130525443,Tilting,100,{'Tilting': 100}
20221018134544124,Tilting,100,{'Tilting': 100}
20221018134627721,Tilting,100,{'Tilting': 100}
20221018134659219,Tilting,100,{'Tilting': 100}
20221018134940927,Tilting,100,{'Tilting': 100}
20221018135102969,Tilting,100,{'Tilting': 100}
20221018135140589,Tilting,100,{'Tilting': 100}
20221018135249632,Tilting,100,{'Tilting': 100}
20221018135409177,Tilting,100,{'Tilting': 100}
20221018135714312,Tilting,100,{'Tilting': 100}
20221018153415666,Tilting,100,{'Tilting': 100}
20221018153923305,Tilting,100,{'Tilting': 100}
20221018154109989,Tilting,100,{'Tilting': 100}
20221018154151763,Tilting,100,{'Tilting': 100}
20221018154323379,Tilting,100,{'Tilting': 100}
20221018154400844,Tilting,100,{'Tilting': 100}
20221018154528416,Tilting,100,{'Tilting': 100}
20221018155014844,Tilting,100,{'Tilting': 100}
20221018155306067,Tilting,100,{'Tilting': 100}
20221018155430207,Tilting,100,{'Tilting': 100}
20221018155526147,Tilting,100,{'Tilting': 100}
20221018155821028,Tilting,100,{'Tilting': 100}
20221018160509854,Tilting,100,{'Tilting': 100}
20221018160555828,Tilting,100,{'Tilting': 100}
20221018161113822,Tilting,100,{'Tilting': 100}
20221018161604845,Tilting,100,{'Tilting': 100}
20221018161907198,Tilting,100,{'Tilting': 100}
20221018163403578,Tilting,100,{'Tilting': 100}
20221018163506397,Tilting,100,{'Tilting': 100}
20221018163714297,Tilting,100,{'Tilting': 100}
20221018164442052,Tilting,100,{'Tilting': 100}
20221018164907994,Tilting,100,{'Tilting': 100}
20221018170048884,Tilting,100,{'Tilting': 100}
20221018170828539,Tilting,100,{'Tilting': 100}
20221018170906148,Tilting,100,{'Tilting': 100}
20221018171807371,Tilting,100,{'Tilting': 100}
20221018175128598,Tilting,100,{'Tilting': 100}
20221018175206075,Tilting,100,{'Tilting': 100}
20221018175238759,Tilting,100,{'Tilting': 100}
20221018175600146,Tilting,100,{'Tilting': 100}
20221018182229037,Tilting,100,{'Tilting': 100}
20221018182312157,Tilting,100,{'Tilting': 100}
20221018182358260,Tilting,100,{'Tilting': 100}
20221018182437827,Tilting,100,{'Tilting': 100}
20221018182735075,Tilting,100,{'Tilting': 100}
20221018202520084,Tilting,100,{'Tilting': 100}
20221018203410341,Tilting,100,{'Tilting': 100}
20221018212731974,Tilting,100,{'Tilting': 100}
20221018212810136,Tilting,100,{'Tilting': 100}
20221018212855018,Tilting,100,{'Tilting': 100}
20221018213458368,Tilting,100,{'Tilting': 100}
20221018213544062,Tilting,100,{'Tilting': 100}
20221018214524692,Tilting,100,{'Tilting': 100}
20221018214919950,Tilting,100,{'Tilting': 100}
20221018214953324,Tilting,100,{'Tilting': 100}
20221018215042746,Tilting,100,{'Tilting': 100}
20221018215602188,Tilting,100,{'Tilting': 100}
20221018222243026,Tilting,100,{'Tilting': 100}
20221018224132189,Tilting,100,{'Tilting': 100}
20221018081723912,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018081801450,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018081815377,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018082522195,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018082730276,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018082811733,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018082948216,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018105949051,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018110151905,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018121336472,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018121417677,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018122709327,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018122818784,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018122951839,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018123123781,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018125527089,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018125613780,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018125739661,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018134427143,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018134544192,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018134940989,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018135103082,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018135249678,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018135603400,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018135641636,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018153441094,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018153839514,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018153923331,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018154023859,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018154110043,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018154237848,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018154323432,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018154443353,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018154528494,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018154615440,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018154712889,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018154756344,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018154842373,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018154928445,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018155014879,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018155350841,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018155821076,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018155907114,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018155944667,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018160041049,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018160124339,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018160205854,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018160252699,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018160424839,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018160555883,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018160636853,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018160710919,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018160756957,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018161113990,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018163714355,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018164300158,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018164750168,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018165050522,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018165222327,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018165319147,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018165441053,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018165526998,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018165612975,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018165658932,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018165854764,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018165940696,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018170022138,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018171035721,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018171807448,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018171852026,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018172359422,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018172441382,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018173550617,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
20221018175522262,Unknown,40,"{'InVehicle': 10, 'OnBycicle': 10, 'OnFoot': 10, 'Running': 10, 'Still': 10, 'Unknown': 40, 'Walking': 10}"
